doctor_id,territory_id,month,drug_name,prescriptions,unit_price_inr
D0327,T05,2024-02,SugarBlock,6,705.77
D0327,T05,2024-03,GlucoCare,16,605.55
D0327,T05,2024-03,DiabetoShield,1,571.81
D0327,T05,2024-03,SugarBlock,23,670.26
D0327,T05,2024-04,GlucoCare,15,624.48
D0327,T05,2024-04,DiabetoShield,13,562.53
D0327,T05,2024-04,SugarBlock,8,708.85
D0327,T05,2024-05,GlucoCare,18,623.6
D0327,T05,2024-05,DiabetoShield,9,558.45
D0327,T05,2024-05,SugarBlock,11,677.2
D0327,T05,2024-06,GlucoCare,9,628.15
D0327,T05,2024-06,DiabetoShield,20,464.01
D0327,T05,2024-06,SugarBlock,9,594.89
D0327,T05,2024-07,GlucoCare,6,616.49
D0327,T05,2024-07,DiabetoShield,20,428.81
D0327,T05,2024-07,SugarBlock,11,541.64
D0327,T05,2024-08,GlucoCare,4,636.9
D0327,T05,2024-08,DiabetoShield,32,433.77
D0327,T05,2024-08,SugarBlock,2,567.81
D0327,T05,2024-09,GlucoCare,0,607.16
D0327,T05,2024-09,DiabetoShield,28,438.35
D0327,T05,2024-09,SugarBlock,6,567.38
D0327,T05,2024-10,GlucoCare,3,614.58
D0327,T05,2024-10,DiabetoShield,20,430.86
D0327,T05,2024-10,SugarBlock,10,550.99
D0327,T05,2024-11,GlucoCare,3,614.85
D0327,T05,2024-11,DiabetoShield,4,420.62
D0327,T05,2024-11,SugarBlock,31,554.11
D0327,T05,2024-12,GlucoCare,2,607.68
D0327,T05,2024-12,DiabetoShield,2,466.31
D0327,T05,2024-12,SugarBlock,23,509.23
D0328,T10,2024-01,GlucoCare,7,625.16
D0328,T10,2024-01,DiabetoShield,10,556.67
D0328,T10,2024-01,SugarBlock,9,706.76
D0328,T10,2024-02,GlucoCare,6,620.02
D0328,T10,2024-02,DiabetoShield,5,561.81
D0328,T10,2024-02,SugarBlock,12,694.63
D0328,T10,2024-03,GlucoCare,8,613.18
D0328,T10,2024-03,DiabetoShield,11,550.51
D0328,T10,2024-03,SugarBlock,7,692.26
D0328,T10,2024-04,GlucoCare,5,605.08
D0328,T10,2024-04,DiabetoShield,6,563.35
D0328,T10,2024-04,SugarBlock,11,692.18
D0328,T10,2024-05,GlucoCare,9,635.95
D0328,T10,2024-05,DiabetoShield,0,544.47
D0328,T10,2024-05,SugarBlock,17,679.63
D0328,T10,2024-06,GlucoCare,6,610.47
D0328,T10,2024-06,DiabetoShield,2,574.24
D0328,T10,2024-06,SugarBlock,17,689.61
D0328,T10,2024-07,GlucoCare,6,637.08
D0328,T10,2024-07,DiabetoShield,14,560.97
D0328,T10,2024-07,SugarBlock,2,678.12
D0328,T10,2024-08,GlucoCare,7,603.83
D0328,T10,2024-08,DiabetoShield,0,564.59
D0328,T10,2024-08,SugarBlock,19,707.67
D0328,T10,2024-09,GlucoCare,4,618.77
D0328,T10,2024-09,DiabetoShield,13,574.82
D0328,T10,2024-09,SugarBlock,2,686.21
D0328,T10,2024-10,GlucoCare,7,601.68
D0328,T10,2024-10,DiabetoShield,3,573.58
D0328,T10,2024-10,SugarBlock,12,687.63
D0328,T10,2024-11,GlucoCare,6,614.55
D0328,T10,2024-11,DiabetoShield,9,576.61
D0328,T10,2024-11,SugarBlock,7,687.55
D0328,T10,2024-12,GlucoCare,8,607.8
D0328,T10,2024-12,DiabetoShield,14,555.29
D0328,T10,2024-12,SugarBlock,2,692.56
D0329,T10,2024-01,GlucoCare,10,625.16
D0329,T10,2024-01,DiabetoShield,9,556.67
D0329,T10,2024-01,SugarBlock,5,706.76
D0329,T10,2024-02,GlucoCare,9,620.02
D0329,T10,2024-02,DiabetoShield,4,561.81
D0329,T10,2024-02,SugarBlock,9,694.63
D0329,T10,2024-03,GlucoCare,10,613.18
D0329,T10,2024-03,DiabetoShield,9,550.51
D0329,T10,2024-03,SugarBlock,3,692.26
D0329,T10,2024-04,GlucoCare,11,605.08
D0329,T10,2024-04,DiabetoShield,7,563.35
D0329,T10,2024-04,SugarBlock,4,692.18
D0329,T10,2024-05,GlucoCare,12,635.95
D0329,T10,2024-05,DiabetoShield,13,544.47
D0329,T10,2024-05,SugarBlock,2,679.63
D0329,T10,2024-06,GlucoCare,12,610.47
D0329,T10,2024-06,DiabetoShield,14,574.24
D0329,T10,2024-06,SugarBlock,0,689.61
D0329,T10,2024-07,GlucoCare,13,637.08
D0329,T10,2024-07,DiabetoShield,8,560.97
D0329,T10,2024-07,SugarBlock,8,678.12
D0329,T10,2024-08,GlucoCare,9,603.83
D0329,T10,2024-08,DiabetoShield,1,564.59
D0329,T10,2024-08,SugarBlock,13,707.67
D0329,T10,2024-09,GlucoCare,6,618.77
D0329,T10,2024-09,DiabetoShield,7,574.82
D0329,T10,2024-09,SugarBlock,8,686.21
D0329,T10,2024-10,GlucoCare,11,601.68
D0329,T10,2024-10,DiabetoShield,0,573.58
D0329,T10,2024-10,SugarBlock,13,687.63
D0329,T10,2024-11,GlucoCare,11,614.55
D0329,T10,2024-11,DiabetoShield,8,576.61
D0329,T10,2024-11,SugarBlock,4,687.55
D0329,T10,2024-12,GlucoCare,10,607.8
D0329,T10,2024-12,DiabetoShield,11,555.29
D0329,T10,2024-12,SugarBlock,3,692.56
D0330,T01,2024-01,GlucoCare,23,609.43
D0330,T01,2024-01,DiabetoShield,41,543.32
D0330,T01,2024-01,SugarBlock,7,707.52
D0330,T01,2024-02,GlucoCare,19,626.11
D0330,T01,2024-02,DiabetoShield,26,548.16
D0330,T01,2024-02,SugarBlock,16,676.94
D0330,T01,2024-03,GlucoCare,29,612.0
D0330,T01,2024-03,DiabetoShield,39,549.67
D0330,T01,2024-03,SugarBlock,5,702.79
D0330,T01,2024-04,GlucoCare,11,637.86
D0330,T01,2024-04,DiabetoShield,8,557.53
D0330,T01,2024-04,SugarBlock,34,679.34
D0330,T01,2024-05,GlucoCare,23,612.19
D0330,T01,2024-05,DiabetoShield,8,574.04
D0330,T01,2024-05,SugarBlock,35,697.01
D0330,T01,2024-06,GlucoCare,20,635.52
D0330,T01,2024-06,DiabetoShield,29,568.66
D0330,T01,2024-06,SugarBlock,10,680.21
D0330,T01,2024-07,GlucoCare,16,609.94
D0330,T01,2024-07,DiabetoShield,14,569.85
D0330,T01,2024-07,SugarBlock,26,706.3
D0330,T01,2024-08,GlucoCare,13,604.89
D0330,T01,2024-08,DiabetoShield,15,552.0
D0330,T01,2024-08,SugarBlock,26,682.64
D0330,T01,2024-09,GlucoCare,17,627.39
D0330,T01,2024-09,DiabetoShield,32,550.7
D0330,T01,2024-09,SugarBlock,17,689.19
D0330,T01,2024-10,GlucoCare,26,620.06
D0330,T01,2024-10,DiabetoShield,26,572.64
D0330,T01,2024-10,SugarBlock,19,670.43
D0330,T01,2024-11,GlucoCare,19,619.86
D0330,T01,2024-11,DiabetoShield,2,560.15
D0330,T01,2024-11,SugarBlock,37,685.43
D0330,T01,2024-12,GlucoCare,20,604.65
D0330,T01,2024-12,DiabetoShield,16,556.69
D0330,T01,2024-12,SugarBlock,31,699.1
D0331,T08,2024-01,GlucoCare,12,628.82
D0331,T08,2024-01,DiabetoShield,12,555.74
D0331,T08,2024-01,SugarBlock,5,710.43
D0331,T08,2024-02,GlucoCare,12,619.89
D0331,T08,2024-02,DiabetoShield,23,576.63
D0331,T08,2024-02,SugarBlock,1,702.8
D0331,T08,2024-03,GlucoCare,10,608.44
D0331,T08,2024-03,DiabetoShield,16,573.31
D0331,T08,2024-03,SugarBlock,4,687.25
D0331,T08,2024-04,GlucoCare,16,636.52
D0331,T08,2024-04,DiabetoShield,15,556.39
D0331,T08,2024-04,SugarBlock,4,701.72
D0331,T08,2024-05,GlucoCare,14,628.79
D0331,T08,2024-05,DiabetoShield,16,552.07
D0331,T08,2024-05,SugarBlock,1,672.19
D0331,T08,2024-06,GlucoCare,8,607.82
D0331,T08,2024-06,DiabetoShield,17,556.23
D0331,T08,2024-06,SugarBlock,0,706.85
D0331,T08,2024-07,GlucoCare,11,620.8
D0331,T08,2024-07,DiabetoShield,13,574.08
D0331,T08,2024-07,SugarBlock,2,704.0
D0331,T08,2024-08,GlucoCare,11,635.05
D0331,T08,2024-08,DiabetoShield,13,562.38
D0331,T08,2024-08,SugarBlock,6,695.84
D0331,T08,2024-09,GlucoCare,13,625.84
D0331,T08,2024-09,DiabetoShield,8,575.34
D0331,T08,2024-09,SugarBlock,14,704.58
D0331,T08,2024-10,GlucoCare,15,623.58
D0331,T08,2024-10,DiabetoShield,13,563.96
D0331,T08,2024-10,SugarBlock,11,693.21
D0331,T08,2024-11,GlucoCare,11,626.91
D0331,T08,2024-11,DiabetoShield,11,571.35
D0331,T08,2024-11,SugarBlock,5,670.16
D0331,T08,2024-12,GlucoCare,11,624.64
D0331,T08,2024-12,DiabetoShield,7,566.48
D0331,T08,2024-12,SugarBlock,10,673.75
D0332,T02,2024-01,GlucoCare,16,638.1
D0332,T02,2024-01,DiabetoShield,2,575.44
D0332,T02,2024-01,SugarBlock,19,707.18
D0332,T02,2024-02,GlucoCare,17,634.21
D0332,T02,2024-02,DiabetoShield,2,545.53
D0332,T02,2024-02,SugarBlock,18,706.91
D0332,T02,2024-03,GlucoCare,17,610.52
D0332,T02,2024-03,DiabetoShield,4,571.37
D0332,T02,2024-03,SugarBlock,21,700.1
D0332,T02,2024-04,GlucoCare,17,632.36
D0332,T02,2024-04,DiabetoShield,21,559.53
D0332,T02,2024-04,SugarBlock,1,686.89
D0332,T02,2024-05,GlucoCare,10,623.69
D0332,T02,2024-05,DiabetoShield,16,572.17
D0332,T02,2024-05,SugarBlock,4,696.11
D0332,T02,2024-06,GlucoCare,15,619.23
D0332,T02,2024-06,DiabetoShield,8,549.45
D0332,T02,2024-06,SugarBlock,13,691.97
D0332,T02,2024-07,GlucoCare,11,638.08
D0332,T02,2024-07,DiabetoShield,15,551.25
D0332,T02,2024-07,SugarBlock,2,701.28
D0332,T02,2024-08,GlucoCare,16,631.24
D0332,T02,2024-08,DiabetoShield,15,575.36
D0332,T02,2024-08,SugarBlock,3,702.69
D0332,T02,2024-09,GlucoCare,13,624.81
D0332,T02,2024-09,DiabetoShield,12,559.86
D0332,T02,2024-09,SugarBlock,8,687.28
D0332,T02,2024-10,GlucoCare,16,624.56
D0332,T02,2024-10,DiabetoShield,7,550.84
D0332,T02,2024-10,SugarBlock,15,682.91
D0332,T02,2024-11,GlucoCare,14,634.01
D0332,T02,2024-11,DiabetoShield,10,546.12
D0332,T02,2024-11,SugarBlock,14,707.67
D0332,T02,2024-12,GlucoCare,13,628.23
D0332,T02,2024-12,DiabetoShield,17,544.17
D0332,T02,2024-12,SugarBlock,6,689.81
D0333,T02,2024-01,GlucoCare,19,638.1
D0333,T02,2024-01,DiabetoShield,12,575.44
D0333,T02,2024-01,SugarBlock,12,707.18
D0333,T02,2024-02,GlucoCare,16,634.21
D0333,T02,2024-02,DiabetoShield,5,545.53
D0333,T02,2024-02,SugarBlock,19,706.91
D0333,T02,2024-03,GlucoCare,14,610.52
D0333,T02,2024-03,DiabetoShield,21,571.37
D0333,T02,2024-03,SugarBlock,2,700.1
D0333,T02,2024-04,GlucoCare,10,632.36
D0333,T02,2024-04,DiabetoShield,1,559.53
D0333,T02,2024-04,SugarBlock,19,686.89
D0333,T02,2024-05,GlucoCare,18,623.69
D0333,T02,2024-05,DiabetoShield,25,572.17
D0333,T02,2024-05,SugarBlock,4,696.11
D0333,T02,2024-06,GlucoCare,20,619.23
D0333,T02,2024-06,DiabetoShield,17,549.45
D0333,T02,2024-06,SugarBlock,7,691.97
D0333,T02,2024-07,GlucoCare,15,638.08
D0333,T02,2024-07,DiabetoShield,11,551.25
D0333,T02,2024-07,SugarBlock,13,701.28
D0333,T02,2024-08,GlucoCare,21,631.24
D0333,T02,2024-08,DiabetoShield,3,575.36
D0333,T02,2024-08,SugarBlock,26,702.69
D0333,T02,2024-09,GlucoCare,19,624.81
D0333,T02,2024-09,DiabetoShield,12,559.86
D0333,T02,2024-09,SugarBlock,12,687.28
D0333,T02,2024-10,GlucoCare,18,624.56
D0333,T02,2024-10,DiabetoShield,8,550.84
D0333,T02,2024-10,SugarBlock,22,682.91
D0333,T02,2024-11,GlucoCare,15,634.01
D0333,T02,2024-11,DiabetoShield,18,546.12
D0333,T02,2024-11,SugarBlock,9,707.67
D0333,T02,2024-12,GlucoCare,10,628.23
D0333,T02,2024-12,DiabetoShield,14,544.17
D0333,T02,2024-12,SugarBlock,9,689.81
D0334,T05,2024-01,GlucoCare,9,607.18
D0334,T05,2024-01,DiabetoShield,12,561.75
D0334,T05,2024-01,SugarBlock,1,704.7
D0334,T05,2024-02,GlucoCare,5,607.49
D0334,T05,2024-02,DiabetoShield,1,572.35
D0334,T05,2024-02,SugarBlock,10,705.77
D0334,T05,2024-03,GlucoCare,6,605.55
D0334,T05,2024-03,DiabetoShield,2,571.81
D0334,T05,2024-03,SugarBlock,9,670.26
D0334,T05,2024-04,GlucoCare,7,624.48
D0334,T05,2024-04,DiabetoShield,9,562.53
D0334,T05,2024-04,SugarBlock,3,708.85
D0334,T05,2024-05,GlucoCare,7,623.6
D0334,T05,2024-05,DiabetoShield,7,558.45
D0334,T05,2024-05,SugarBlock,2,677.2
D0334,T05,2024-06,GlucoCare,2,628.15
D0334,T05,2024-06,DiabetoShield,1,464.01
D0334,T05,2024-06,SugarBlock,10,594.89
D0334,T05,2024-07,GlucoCare,2,616.49
D0334,T05,2024-07,DiabetoShield,4,428.81
D0334,T05,2024-07,SugarBlock,12,541.64
D0334,T05,2024-08,GlucoCare,1,636.9
D0334,T05,2024-08,DiabetoShield,10,433.77
D0334,T05,2024-08,SugarBlock,6,567.81
D0334,T05,2024-09,GlucoCare,3,607.16
D0334,T05,2024-09,DiabetoShield,1,438.35
D0334,T05,2024-09,SugarBlock,12,567.38
D0334,T05,2024-10,GlucoCare,2,614.58
D0334,T05,2024-10,DiabetoShield,8,430.86
D0334,T05,2024-10,SugarBlock,6,550.99
D0334,T05,2024-11,GlucoCare,2,614.85
D0334,T05,2024-11,DiabetoShield,6,420.62
D0334,T05,2024-11,SugarBlock,8,554.11
D0334,T05,2024-12,GlucoCare,2,607.68
D0334,T05,2024-12,DiabetoShield,6,466.31
D0334,T05,2024-12,SugarBlock,8,509.23
D0335,T10,2024-01,GlucoCare,10,625.16
D0335,T10,2024-01,DiabetoShield,3,556.67
D0335,T10,2024-01,SugarBlock,14,706.76
D0335,T10,2024-02,GlucoCare,13,620.02
D0335,T10,2024-02,DiabetoShield,13,561.81
D0335,T10,2024-02,SugarBlock,2,694.63
D0335,T10,2024-03,GlucoCare,12,613.18
D0335,T10,2024-03,DiabetoShield,14,550.51
D0335,T10,2024-03,SugarBlock,3,692.26
D0335,T10,2024-04,GlucoCare,10,605.08
D0335,T10,2024-04,DiabetoShield,1,563.35
D0335,T10,2024-04,SugarBlock,16,692.18
D0335,T10,2024-05,GlucoCare,11,635.95
D0335,T10,2024-05,DiabetoShield,12,544.47
D0335,T10,2024-05,SugarBlock,3,679.63
D0335,T10,2024-06,GlucoCare,12,610.47
D0335,T10,2024-06,DiabetoShield,5,574.24
D0335,T10,2024-06,SugarBlock,11,689.61
D0335,T10,2024-07,GlucoCare,11,637.08
D0335,T10,2024-07,DiabetoShield,0,560.97
D0335,T10,2024-07,SugarBlock,15,678.12
D0335,T10,2024-08,GlucoCare,9,603.83
D0335,T10,2024-08,DiabetoShield,16,564.59
D0335,T10,2024-08,SugarBlock,0,707.67
D0335,T10,2024-09,GlucoCare,11,618.77
D0335,T10,2024-09,DiabetoShield,16,574.82
D0335,T10,2024-09,SugarBlock,3,686.21
D0335,T10,2024-10,GlucoCare,9,601.68
D0335,T10,2024-10,DiabetoShield,8,573.58
D0335,T10,2024-10,SugarBlock,7,687.63
D0335,T10,2024-11,GlucoCare,11,614.55
D0335,T10,2024-11,DiabetoShield,8,576.61
D0335,T10,2024-11,SugarBlock,6,687.55
D0335,T10,2024-12,GlucoCare,13,607.8
D0335,T10,2024-12,DiabetoShield,13,555.29
D0335,T10,2024-12,SugarBlock,4,692.56
D0336,T06,2024-01,GlucoCare,9,611.27
D0336,T06,2024-01,DiabetoShield,9,554.84
D0336,T06,2024-01,SugarBlock,14,690.22
D0336,T06,2024-02,GlucoCare,7,607.59
D0336,T06,2024-02,DiabetoShield,6,574.29
D0336,T06,2024-02,SugarBlock,17,675.89
D0336,T06,2024-03,GlucoCare,7,634.59
D0336,T06,2024-03,DiabetoShield,9,552.55
D0336,T06,2024-03,SugarBlock,10,693.38
D0336,T06,2024-04,GlucoCare,6,617.98
D0336,T06,2024-04,DiabetoShield,8,549.04
D0336,T06,2024-04,SugarBlock,11,674.05
D0336,T06,2024-05,GlucoCare,7,617.89
D0336,T06,2024-05,DiabetoShield,6,557.73
D0336,T06,2024-05,SugarBlock,12,670.85
D0336,T06,2024-06,GlucoCare,10,614.8
D0336,T06,2024-06,DiabetoShield,23,544.12
D0336,T06,2024-06,SugarBlock,1,671.82
D0336,T06,2024-07,GlucoCare,7,628.77
D0336,T06,2024-07,DiabetoShield,3,573.7
D0336,T06,2024-07,SugarBlock,14,677.41
D0336,T06,2024-08,GlucoCare,5,618.13
D0336,T06,2024-08,DiabetoShield,10,573.99
D0336,T06,2024-08,SugarBlock,8,682.39
D0336,T06,2024-09,GlucoCare,6,607.77
D0336,T06,2024-09,DiabetoShield,18,566.77
D0336,T06,2024-09,SugarBlock,3,679.38
D0336,T06,2024-10,GlucoCare,7,619.7
D0336,T06,2024-10,DiabetoShield,4,553.39
D0336,T06,2024-10,SugarBlock,15,685.51
D0336,T06,2024-11,GlucoCare,8,609.09
D0336,T06,2024-11,DiabetoShield,6,543.78
D0336,T06,2024-11,SugarBlock,14,685.03
D0336,T06,2024-12,GlucoCare,8,633.8
D0336,T06,2024-12,DiabetoShield,13,566.06
D0336,T06,2024-12,SugarBlock,7,705.71
D0337,T06,2024-01,GlucoCare,17,611.27
D0337,T06,2024-01,DiabetoShield,3,554.84
D0337,T06,2024-01,SugarBlock,29,690.22
D0337,T06,2024-02,GlucoCare,12,607.59
D0337,T06,2024-02,DiabetoShield,24,574.29
D0337,T06,2024-02,SugarBlock,7,675.89
D0337,T06,2024-03,GlucoCare,13,634.59
D0337,T06,2024-03,DiabetoShield,1,552.55
D0337,T06,2024-03,SugarBlock,27,693.38
D0337,T06,2024-04,GlucoCare,8,617.98
D0337,T06,2024-04,DiabetoShield,23,549.04
D0337,T06,2024-04,SugarBlock,3,674.05
D0337,T06,2024-05,GlucoCare,17,617.89
D0337,T06,2024-05,DiabetoShield,10,557.73
D0337,T06,2024-05,SugarBlock,19,670.85
D0337,T06,2024-06,GlucoCare,11,614.8
D0337,T06,2024-06,DiabetoShield,3,544.12
D0337,T06,2024-06,SugarBlock,30,671.82
D0337,T06,2024-07,GlucoCare,19,628.77
D0337,T06,2024-07,DiabetoShield,4,573.7
D0337,T06,2024-07,SugarBlock,28,677.41
D0337,T06,2024-08,GlucoCare,12,618.13
D0337,T06,2024-08,DiabetoShield,4,573.99
D0337,T06,2024-08,SugarBlock,25,682.39
D0337,T06,2024-09,GlucoCare,17,607.77
D0337,T06,2024-09,DiabetoShield,20,566.77
D0337,T06,2024-09,SugarBlock,10,679.38
D0337,T06,2024-10,GlucoCare,16,619.7
D0337,T06,2024-10,DiabetoShield,21,553.39
D0337,T06,2024-10,SugarBlock,9,685.51
D0337,T06,2024-11,GlucoCare,11,609.09
D0337,T06,2024-11,DiabetoShield,26,543.78
D0337,T06,2024-11,SugarBlock,4,685.03
D0337,T06,2024-12,GlucoCare,11,633.8
D0337,T06,2024-12,DiabetoShield,6,566.06
D0337,T06,2024-12,SugarBlock,21,705.71
D0338,T08,2024-01,GlucoCare,18,628.82
D0338,T08,2024-01,DiabetoShield,13,555.74
D0338,T08,2024-01,SugarBlock,14,710.43
D0338,T08,2024-02,GlucoCare,12,619.89
D0338,T08,2024-02,DiabetoShield,17,576.63
D0338,T08,2024-02,SugarBlock,2,702.8
D0338,T08,2024-03,GlucoCare,19,608.44
D0338,T08,2024-03,DiabetoShield,19,573.31
D0338,T08,2024-03,SugarBlock,9,687.25
D0338,T08,2024-04,GlucoCare,17,636.52
D0338,T08,2024-04,DiabetoShield,10,556.39
D0338,T08,2024-04,SugarBlock,9,701.72
D0338,T08,2024-05,GlucoCare,15,628.79
D0338,T08,2024-05,DiabetoShield,19,552.07
D0338,T08,2024-05,SugarBlock,6,672.19
D0338,T08,2024-06,GlucoCare,15,607.82
D0338,T08,2024-06,DiabetoShield,15,556.23
D0338,T08,2024-06,SugarBlock,3,706.85
D0338,T08,2024-07,GlucoCare,17,620.8
D0338,T08,2024-07,DiabetoShield,9,574.08
D0338,T08,2024-07,SugarBlock,14,704.0
D0338,T08,2024-08,GlucoCare,17,635.05
D0338,T08,2024-08,DiabetoShield,21,562.38
D0338,T08,2024-08,SugarBlock,5,695.84
D0338,T08,2024-09,GlucoCare,17,625.84
D0338,T08,2024-09,DiabetoShield,21,575.34
D0338,T08,2024-09,SugarBlock,3,704.58
D0338,T08,2024-10,GlucoCare,15,623.58
D0338,T08,2024-10,DiabetoShield,6,563.96
D0338,T08,2024-10,SugarBlock,16,693.21
D0338,T08,2024-11,GlucoCare,20,626.91
D0338,T08,2024-11,DiabetoShield,19,571.35
D0338,T08,2024-11,SugarBlock,6,670.16
D0338,T08,2024-12,GlucoCare,21,624.64
D0338,T08,2024-12,DiabetoShield,18,566.48
D0338,T08,2024-12,SugarBlock,7,673.75
D0339,T05,2024-01,GlucoCare,10,607.18
D0339,T05,2024-01,DiabetoShield,8,561.75
D0339,T05,2024-01,SugarBlock,8,704.7
D0339,T05,2024-02,GlucoCare,5,607.49
D0339,T05,2024-02,DiabetoShield,2,572.35
D0339,T05,2024-02,SugarBlock,17,705.77
D0339,T05,2024-03,GlucoCare,9,605.55
D0339,T05,2024-03,DiabetoShield,6,571.81
D0339,T05,2024-03,SugarBlock,9,670.26
D0339,T05,2024-04,GlucoCare,8,624.48
D0339,T05,2024-04,DiabetoShield,5,562.53
D0339,T05,2024-04,SugarBlock,8,708.85
D0339,T05,2024-05,GlucoCare,9,623.6
D0339,T05,2024-05,DiabetoShield,10,558.45
D0339,T05,2024-05,SugarBlock,3,677.2
D0339,T05,2024-06,GlucoCare,4,628.15
D0339,T05,2024-06,DiabetoShield,6,464.01
D0339,T05,2024-06,SugarBlock,16,594.89
D0339,T05,2024-07,GlucoCare,2,616.49
D0339,T05,2024-07,DiabetoShield,19,428.81
D0339,T05,2024-07,SugarBlock,3,541.64
D0339,T05,2024-08,GlucoCare,3,636.9
D0339,T05,2024-08,DiabetoShield,14,433.77
D0339,T05,2024-08,SugarBlock,8,567.81
D0339,T05,2024-09,GlucoCare,4,607.16
D0339,T05,2024-09,DiabetoShield,13,438.35
D0339,T05,2024-09,SugarBlock,9,567.38
D0339,T05,2024-10,GlucoCare,2,614.58
D0339,T05,2024-10,DiabetoShield,10,430.86
D0339,T05,2024-10,SugarBlock,8,550.99
D0339,T05,2024-11,GlucoCare,2,614.85
D0339,T05,2024-11,DiabetoShield,9,420.62
D0339,T05,2024-11,SugarBlock,9,554.11
D0339,T05,2024-12,GlucoCare,4,607.68
D0339,T05,2024-12,DiabetoShield,13,466.31
D0339,T05,2024-12,SugarBlock,5,509.23
D0340,T05,2024-01,GlucoCare,30,607.18
D0340,T05,2024-01,DiabetoShield,27,561.75
D0340,T05,2024-01,SugarBlock,17,704.7
D0340,T05,2024-02,GlucoCare,23,607.49
D0340,T05,2024-02,DiabetoShield,1,572.35
D0340,T05,2024-02,SugarBlock,41,705.77
D0340,T05,2024-03,GlucoCare,26,605.55
D0340,T05,2024-03,DiabetoShield,41,571.81
D0340,T05,2024-03,SugarBlock,2,670.26
D0340,T05,2024-04,GlucoCare,30,624.48
D0340,T05,2024-04,DiabetoShield,8,562.53
D0340,T05,2024-04,SugarBlock,40,708.85
D0340,T05,2024-05,GlucoCare,31,623.6
D0340,T05,2024-05,DiabetoShield,37,558.45
D0340,T05,2024-05,SugarBlock,7,677.2
D0340,T05,2024-06,GlucoCare,10,628.15
D0340,T05,2024-06,DiabetoShield,8,464.01
D0340,T05,2024-06,SugarBlock,41,594.89
D0340,T05,2024-07,GlucoCare,7,616.49
D0340,T05,2024-07,DiabetoShield,31,428.81
D0340,T05,2024-07,SugarBlock,26,541.64
D0340,T05,2024-08,GlucoCare,9,636.9
D0340,T05,2024-08,DiabetoShield,13,433.77
D0340,T05,2024-08,SugarBlock,40,567.81
D0340,T05,2024-09,GlucoCare,12,607.16
D0340,T05,2024-09,DiabetoShield,10,438.35
D0340,T05,2024-09,SugarBlock,42,567.38
D0340,T05,2024-10,GlucoCare,8,614.58
D0340,T05,2024-10,DiabetoShield,35,430.86
D0340,T05,2024-10,SugarBlock,23,550.99
D0340,T05,2024-11,GlucoCare,7,614.85
D0340,T05,2024-11,DiabetoShield,18,420.62
D0340,T05,2024-11,SugarBlock,46,554.11
D0340,T05,2024-12,GlucoCare,7,607.68
D0340,T05,2024-12,DiabetoShield,27,466.31
D0340,T05,2024-12,SugarBlock,35,509.23
D0341,T07,2024-01,GlucoCare,11,613.28
D0341,T07,2024-01,DiabetoShield,6,543.71
D0341,T07,2024-01,SugarBlock,9,677.97
D0341,T07,2024-02,GlucoCare,14,612.1
D0341,T07,2024-02,DiabetoShield,2,573.04
D0341,T07,2024-02,SugarBlock,17,707.05
D0341,T07,2024-03,GlucoCare,12,610.51
D0341,T07,2024-03,DiabetoShield,2,551.66
D0341,T07,2024-03,SugarBlock,11,687.12
D0341,T07,2024-04,GlucoCare,14,611.2
D0341,T07,2024-04,DiabetoShield,10,570.85
D0341,T07,2024-04,SugarBlock,8,698.24
D0341,T07,2024-05,GlucoCare,9,636.2
D0341,T07,2024-05,DiabetoShield,7,557.23
D0341,T07,2024-05,SugarBlock,7,710.52
D0341,T07,2024-06,GlucoCare,14,616.5
D0341,T07,2024-06,DiabetoShield,14,551.15
D0341,T07,2024-06,SugarBlock,5,703.48
D0341,T07,2024-07,GlucoCare,15,626.91
D0341,T07,2024-07,DiabetoShield,13,558.06
D0341,T07,2024-07,SugarBlock,6,695.42
D0341,T07,2024-08,GlucoCare,14,603.04
D0341,T07,2024-08,DiabetoShield,14,561.75
D0341,T07,2024-08,SugarBlock,5,670.02
D0341,T07,2024-09,GlucoCare,13,620.92
D0341,T07,2024-09,DiabetoShield,13,571.9
D0341,T07,2024-09,SugarBlock,3,672.66
D0341,T07,2024-10,GlucoCare,12,612.68
D0341,T07,2024-10,DiabetoShield,11,554.25
D0341,T07,2024-10,SugarBlock,2,673.03
D0341,T07,2024-11,GlucoCare,17,621.64
D0341,T07,2024-11,DiabetoShield,11,570.54
D0341,T07,2024-11,SugarBlock,9,694.51
D0341,T07,2024-12,GlucoCare,10,605.15
D0341,T07,2024-12,DiabetoShield,14,551.02
D0341,T07,2024-12,SugarBlock,3,688.97
D0342,T02,2024-01,GlucoCare,7,638.1
D0342,T02,2024-01,DiabetoShield,15,575.44
D0342,T02,2024-01,SugarBlock,1,707.18
D0342,T02,2024-02,GlucoCare,9,634.21
D0342,T02,2024-02,DiabetoShield,11,545.53
D0342,T02,2024-02,SugarBlock,7,706.91
D0342,T02,2024-03,GlucoCare,9,610.52
D0342,T02,2024-03,DiabetoShield,17,571.37
D0342,T02,2024-03,SugarBlock,2,700.1
D0342,T02,2024-04,GlucoCare,7,632.36
D0342,T02,2024-04,DiabetoShield,3,559.53
D0342,T02,2024-04,SugarBlock,19,686.89
D0342,T02,2024-05,GlucoCare,7,623.69
D0342,T02,2024-05,DiabetoShield,4,572.17
D0342,T02,2024-05,SugarBlock,17,696.11
D0342,T02,2024-06,GlucoCare,7,619.23
