rep_id,doctor_id,month,calls_made,samples_given
R026,D0219,2024-03,2,3
R026,D0219,2024-04,0,0
R026,D0219,2024-05,0,0
R026,D0219,2024-06,1,3
R026,D0219,2024-07,0,0
R026,D0219,2024-08,1,2
R026,D0219,2024-09,2,5
R026,D0219,2024-10,0,0
R026,D0219,2024-11,0,0
R026,D0219,2024-12,0,0
R046,D0220,2024-01,0,0
R046,D0220,2024-02,1,3
R046,D0220,2024-03,0,0
R046,D0220,2024-04,0,0
R046,D0220,2024-05,2,3
R046,D0220,2024-06,0,0
R046,D0220,2024-07,1,2
R046,D0220,2024-08,1,3
R046,D0220,2024-09,1,2
R046,D0220,2024-10,3,3
R046,D0220,2024-11,1,1
R046,D0220,2024-12,4,9
R050,D0221,2024-01,2,4
R050,D0221,2024-02,4,0
R050,D0221,2024-03,2,0
R050,D0221,2024-04,4,12
R050,D0221,2024-05,3,4
R050,D0221,2024-06,3,0
R050,D0221,2024-07,3,6
R050,D0221,2024-08,1,2
R050,D0221,2024-09,0,0
R050,D0221,2024-10,2,2
R050,D0221,2024-11,2,3
R050,D0221,2024-12,3,3
R048,D0222,2024-01,1,2
R048,D0222,2024-02,3,0
R048,D0222,2024-03,4,1
R048,D0222,2024-04,8,13
R048,D0222,2024-05,6,16
R048,D0222,2024-06,2,2
R048,D0222,2024-07,0,0
R048,D0222,2024-08,0,0
R048,D0222,2024-09,1,3
R048,D0222,2024-10,0,0
R048,D0222,2024-11,3,1
R048,D0222,2024-12,1,2
R003,D0223,2024-01,5,14
R003,D0223,2024-02,6,2
R003,D0223,2024-03,6,18
R003,D0223,2024-04,11,14
R003,D0223,2024-05,10,11
R003,D0223,2024-06,5,1
R003,D0223,2024-07,9,21
R003,D0223,2024-08,5,1
R003,D0223,2024-09,5,1
R003,D0223,2024-10,1,2
R003,D0223,2024-11,7,16
R003,D0223,2024-12,6,8
R004,D0224,2024-01,5,11
R004,D0224,2024-02,2,3
R004,D0224,2024-03,1,0
R004,D0224,2024-04,2,5
R004,D0224,2024-05,3,2
R004,D0224,2024-06,2,4
R004,D0224,2024-07,4,4
R004,D0224,2024-08,1,3
R004,D0224,2024-09,7,0
R004,D0224,2024-10,6,16
R004,D0224,2024-11,3,6
R004,D0224,2024-12,3,7
R024,D0225,2024-01,0,0
R024,D0225,2024-02,0,0
R024,D0225,2024-03,2,3
R024,D0225,2024-04,1,1
R024,D0225,2024-05,1,2
R024,D0225,2024-06,0,0
R024,D0225,2024-07,0,0
R024,D0225,2024-08,0,0
R024,D0225,2024-09,0,0
R024,D0225,2024-10,0,0
R024,D0225,2024-11,0,0
R024,D0225,2024-12,0,0
R033,D0226,2024-01,0,0
R033,D0226,2024-02,1,2
R033,D0226,2024-03,5,14
R033,D0226,2024-04,2,1
R033,D0226,2024-05,0,0
R033,D0226,2024-06,3,5
R033,D0226,2024-07,1,3
R033,D0226,2024-08,1,1
R033,D0226,2024-09,6,18
R033,D0226,2024-10,2,2
R033,D0226,2024-11,2,2
R033,D0226,2024-12,0,0
R020,D0227,2024-01,1,0
R020,D0227,2024-02,2,5
R020,D0227,2024-03,1,3
R020,D0227,2024-04,1,2
R020,D0227,2024-05,2,1
R020,D0227,2024-06,1,2
R020,D0227,2024-07,0,0
R020,D0227,2024-08,0,0
R020,D0227,2024-09,1,1
R020,D0227,2024-10,0,0
R020,D0227,2024-11,1,0
R020,D0227,2024-12,3,7
R021,D0228,2024-01,0,0
R021,D0228,2024-02,0,0
R021,D0228,2024-03,1,1
R021,D0228,2024-04,0,0
R021,D0228,2024-05,0,0
R021,D0228,2024-06,0,0
R021,D0228,2024-07,0,0
R021,D0228,2024-08,1,1
R021,D0228,2024-09,0,0
R021,D0228,2024-10,0,0
R021,D0228,2024-11,0,0
R021,D0228,2024-12,0,0
R035,D0229,2024-01,0,0
R035,D0229,2024-02,0,0
R035,D0229,2024-03,0,0
R035,D0229,2024-04,0,0
R035,D0229,2024-05,0,0
R035,D0229,2024-06,0,0
R035,D0229,2024-07,1,1
R035,D0229,2024-08,0,0
R035,D0229,2024-09,1,1
R035,D0229,2024-10,0,0
R035,D0229,2024-11,0,0
R035,D0229,2024-12,0,0
R041,D0230,2024-01,3,6
R041,D0230,2024-02,1,0
R041,D0230,2024-03,4,7
R041,D0230,2024-04,2,3
R041,D0230,2024-05,3,2
R041,D0230,2024-06,5,10
R041,D0230,2024-07,0,0
R041,D0230,2024-08,0,0
R041,D0230,2024-09,1,2
R041,D0230,2024-10,1,0
R041,D0230,2024-11,2,1
R041,D0230,2024-12,1,2
R041,D0231,2024-01,1,0
R041,D0231,2024-02,5,15
R041,D0231,2024-03,6,18
R041,D0231,2024-04,2,3
R041,D0231,2024-05,2,4
R041,D0231,2024-06,1,1
R041,D0231,2024-07,5,5
R041,D0231,2024-08,4,9
R041,D0231,2024-09,7,11
R041,D0231,2024-10,1,3
R041,D0231,2024-11,2,0
R041,D0231,2024-12,1,2
R001,D0232,2024-01,1,3
R001,D0232,2024-02,1,2
R001,D0232,2024-03,0,0
R001,D0232,2024-04,0,0
R001,D0232,2024-05,1,2
R001,D0232,2024-06,0,0
R001,D0232,2024-07,1,1
R001,D0232,2024-08,0,0
R001,D0232,2024-09,0,0
R001,D0232,2024-10,0,0
R001,D0232,2024-11,1,1
R001,D0232,2024-12,0,0
R023,D0233,2024-01,3,5
R023,D0233,2024-02,5,3
R023,D0233,2024-03,4,7
R023,D0233,2024-04,3,0
R023,D0233,2024-05,2,0
R023,D0233,2024-06,2,4
R023,D0233,2024-07,2,3
R023,D0233,2024-08,2,0
R023,D0233,2024-09,0,0
R023,D0233,2024-10,3,8
R023,D0233,2024-11,2,6
R023,D0233,2024-12,1,0
R014,D0234,2024-01,1,3
R014,D0234,2024-02,4,1
R014,D0234,2024-03,5,6
R014,D0234,2024-04,2,0
R014,D0234,2024-05,4,6
R014,D0234,2024-06,3,4
R014,D0234,2024-07,5,11
R014,D0234,2024-08,1,2
R014,D0234,2024-09,0,0
R014,D0234,2024-10,4,10
R014,D0234,2024-11,3,7
R014,D0234,2024-12,3,0
R020,D0235,2024-01,4,11
R020,D0235,2024-02,7,13
R020,D0235,2024-03,3,1
R020,D0235,2024-04,6,11
R020,D0235,2024-05,3,9
R020,D0235,2024-06,4,7
R020,D0235,2024-07,8,2
R020,D0235,2024-08,3,6
R020,D0235,2024-09,4,7
R020,D0235,2024-10,5,7
R020,D0235,2024-11,7,21
R020,D0235,2024-12,5,13
R046,D0236,2024-01,2,4
R046,D0236,2024-02,1,3
R046,D0236,2024-03,2,4
R046,D0236,2024-04,2,4
R046,D0236,2024-05,6,12
R046,D0236,2024-06,3,7
R046,D0236,2024-07,4,9
R046,D0236,2024-08,7,3
R046,D0236,2024-09,3,7
R046,D0236,2024-10,6,2
R046,D0236,2024-11,5,0
R046,D0236,2024-12,5,2
R024,D0237,2024-01,3,9
R024,D0237,2024-02,3,9
R024,D0237,2024-03,1,1
R024,D0237,2024-04,0,0
R024,D0237,2024-05,2,5
R024,D0237,2024-06,0,0
R024,D0237,2024-07,2,6
R024,D0237,2024-08,1,2
R024,D0237,2024-09,0,0
R024,D0237,2024-10,1,0
R024,D0237,2024-11,0,0
R024,D0237,2024-12,0,0
R024,D0238,2024-01,6,8
R024,D0238,2024-02,10,6
R024,D0238,2024-03,7,13
R024,D0238,2024-04,9,2
R024,D0238,2024-05,8,3
R024,D0238,2024-06,2,0
R024,D0238,2024-07,3,4
R024,D0238,2024-08,2,5
R024,D0238,2024-09,2,4
R024,D0238,2024-10,1,2
R024,D0238,2024-11,2,3
R024,D0238,2024-12,0,0
R052,D0239,2024-01,0,0
R052,D0239,2024-02,0,0
R052,D0239,2024-03,3,8
R052,D0239,2024-04,1,3
R052,D0239,2024-05,0,0
R052,D0239,2024-06,0,0
R052,D0239,2024-07,1,1
R052,D0239,2024-08,0,0
R052,D0239,2024-09,0,0
R052,D0239,2024-10,0,0
R052,D0239,2024-11,0,0
R052,D0239,2024-12,1,1
R027,D0240,2024-01,4,10
R027,D0240,2024-02,6,12
R027,D0240,2024-03,1,3
R027,D0240,2024-04,3,1
R027,D0240,2024-05,2,3
R027,D0240,2024-06,2,3
R027,D0240,2024-07,3,8
R027,D0240,2024-08,2,1
R027,D0240,2024-09,1,2
R027,D0240,2024-10,0,0
R027,D0240,2024-11,0,0
R027,D0240,2024-12,0,0
R040,D0241,2024-01,4,10
R040,D0241,2024-02,7,7
R040,D0241,2024-03,3,9
R040,D0241,2024-04,2,0
R040,D0241,2024-05,5,12
R040,D0241,2024-06,1,1
R040,D0241,2024-07,4,7
R040,D0241,2024-08,4,3
R040,D0241,2024-09,4,3
R040,D0241,2024-10,2,0
R040,D0241,2024-11,2,0
R040,D0241,2024-12,0,0
R049,D0242,2024-01,2,2
R049,D0242,2024-02,5,3
R049,D0242,2024-03,2,0
R049,D0242,2024-04,1,0
R049,D0242,2024-05,3,8
R049,D0242,2024-06,3,9
R049,D0242,2024-07,2,6
R049,D0242,2024-08,2,4
R049,D0242,2024-09,2,5
R049,D0242,2024-10,1,3
R049,D0242,2024-11,3,4
R049,D0242,2024-12,1,0
R050,D0243,2024-01,3,3
R050,D0243,2024-02,2,0
R050,D0243,2024-03,1,0
R050,D0243,2024-04,3,7
R050,D0243,2024-05,2,5
R050,D0243,2024-06,1,0
R050,D0243,2024-07,2,1
R050,D0243,2024-08,3,7
R050,D0243,2024-09,3,3
R050,D0243,2024-10,1,0
R050,D0243,2024-11,3,7
R050,D0243,2024-12,2,4
R021,D0244,2024-01,7,4
R021,D0244,2024-02,2,5
R021,D0244,2024-03,2,2
R021,D0244,2024-04,1,0
R021,D0244,2024-05,4,8
R021,D0244,2024-06,1,2
R021,D0244,2024-07,1,3
R021,D0244,2024-08,2,4
R021,D0244,2024-09,1,1
R021,D0244,2024-10,3,4
R021,D0244,2024-11,0,0
R021,D0244,2024-12,0,0
R027,D0245,2024-01,2,6
R027,D0245,2024-02,4,12
R027,D0245,2024-03,1,0
R027,D0245,2024-04,2,4
R027,D0245,2024-05,1,1
R027,D0245,2024-06,0,0
R027,D0245,2024-07,0,0
R027,D0245,2024-08,1,2
R027,D0245,2024-09,2,0
R027,D0245,2024-10,1,3
R027,D0245,2024-11,1,0
R027,D0245,2024-12,2,3
R004,D0246,2024-01,1,3
R004,D0246,2024-02,2,0
R004,D0246,2024-03,4,6
R004,D0246,2024-04,1,3
R004,D0246,2024-05,2,4
R004,D0246,2024-06,3,4
R004,D0246,2024-07,3,4
R004,D0246,2024-08,1,3
R004,D0246,2024-09,2,6
R004,D0246,2024-10,2,4
R004,D0246,2024-11,5,1
R004,D0246,2024-12,2,3
R041,D0247,2024-01,2,3
R041,D0247,2024-02,0,0
R041,D0247,2024-03,2,1
R041,D0247,2024-04,1,0
R041,D0247,2024-05,3,3
R041,D0247,2024-06,1,2
R041,D0247,2024-07,2,5
R041,D0247,2024-08,4,8
R041,D0247,2024-09,3,5
R041,D0247,2024-10,4,3
R041,D0247,2024-11,1,0
R041,D0247,2024-12,1,0
R022,D0248,2024-01,3,8
R022,D0248,2024-02,9,1
R022,D0248,2024-03,12,19
R022,D0248,2024-04,10,14
R022,D0248,2024-05,12,21
R022,D0248,2024-06,1,1
R022,D0248,2024-07,3,1
R022,D0248,2024-08,4,3
R022,D0248,2024-09,2,5
R022,D0248,2024-10,1,0
R022,D0248,2024-11,1,1
R022,D0248,2024-12,2,4
R003,D0249,2024-01,4,5
R003,D0249,2024-02,2,3
R003,D0249,2024-03,0,0
R003,D0249,2024-04,2,6
R003,D0249,2024-05,2,0
R003,D0249,2024-06,2,3
R003,D0249,2024-07,2,2
R003,D0249,2024-08,1,2
R003,D0249,2024-09,1,2
R003,D0249,2024-10,2,1
R003,D0249,2024-11,2,6
R003,D0249,2024-12,1,3
R007,D0250,2024-01,2,1
R007,D0250,2024-02,1,1
R007,D0250,2024-03,0,0
R007,D0250,2024-04,0,0
R007,D0250,2024-05,0,0
R007,D0250,2024-06,0,0
R007,D0250,2024-07,1,1
R007,D0250,2024-08,1,1
R007,D0250,2024-09,0,0
R007,D0250,2024-10,0,0
R007,D0250,2024-11,0,0
R007,D0250,2024-12,0,0
R006,D0251,2024-01,5,7
R006,D0251,2024-02,7,5
R006,D0251,2024-03,9,6
R006,D0251,2024-04,8,8
R006,D0251,2024-05,5,9
R006,D0251,2024-06,4,9
R006,D0251,2024-07,5,12
R006,D0251,2024-08,6,1
R006,D0251,2024-09,5,15
R006,D0251,2024-10,7,10
R006,D0251,2024-11,10,2
R006,D0251,2024-12,6,2
R001,D0252,2024-01,4,7
R001,D0252,2024-02,5,14
R001,D0252,2024-03,3,1
R001,D0252,2024-04,6,10
R001,D0252,2024-05,4,10
R001,D0252,2024-06,2,5
R001,D0252,2024-07,2,2
R001,D0252,2024-08,5,2
R001,D0252,2024-09,2,3
R001,D0252,2024-10,0,0
R001,D0252,2024-11,2,0
R001,D0252,2024-12,3,5
R003,D0253,2024-01,4,11
R003,D0253,2024-02,4,8
R003,D0253,2024-03,1,3
R003,D0253,2024-04,5,9
R003,D0253,2024-05,7,15
R003,D0253,2024-06,2,5
R003,D0253,2024-07,7,10
R003,D0253,2024-08,7,2
R003,D0253,2024-09,4,7
R003,D0253,2024-10,8,22
R003,D0253,2024-11,5,6
R003,D0253,2024-12,5,2
R034,D0254,2024-01,2,1
R034,D0254,2024-02,7,14
R034,D0254,2024-03,2,2
R034,D0254,2024-04,2,0
R034,D0254,2024-05,2,3
R034,D0254,2024-06,4,5
R034,D0254,2024-07,0,0
R034,D0254,2024-08,2,4
R034,D0254,2024-09,2,3
R034,D0254,2024-10,1,3
R034,D0254,2024-11,0,0
R034,D0254,2024-12,0,0
R017,D0255,2024-01,4,3
R017,D0255,2024-02,1,0
R017,D0255,2024-03,3,0
R017,D0255,2024-04,3,0
R017,D0255,2024-05,2,5
R017,D0255,2024-06,3,7
R017,D0255,2024-07,8,5
R017,D0255,2024-08,4,11
R017,D0255,2024-09,0,0
R017,D0255,2024-10,5,12
R017,D0255,2024-11,1,1
R017,D0255,2024-12,3,2
R052,D0256,2024-01,2,3
R052,D0256,2024-02,7,13
R052,D0256,2024-03,2,2
R052,D0256,2024-04,0,0
R052,D0256,2024-05,5,10
R052,D0256,2024-06,2,6
R052,D0256,2024-07,3,7
R052,D0256,2024-08,7,12
R052,D0256,2024-09,2,2
R052,D0256,2024-10,4,4
R052,D0256,2024-11,1,1
R052,D0256,2024-12,4,10
R029,D0257,2024-01,1,2
R029,D0257,2024-02,4,10
R029,D0257,2024-03,0,0
R029,D0257,2024-04,1,0
R029,D0257,2024-05,2,2
R029,D0257,2024-06,6,16
R029,D0257,2024-07,0,0
R029,D0257,2024-08,2,6
R029,D0257,2024-09,2,4
R029,D0257,2024-10,2,0
R029,D0257,2024-11,3,7
R029,D0257,2024-12,4,5
R032,D0258,2024-01,4,8
R032,D0258,2024-02,0,0
R032,D0258,2024-03,1,0
R032,D0258,2024-04,1,1
R032,D0258,2024-05,1,0
R032,D0258,2024-06,2,1
R032,D0258,2024-07,3,8
R032,D0258,2024-08,2,3
R032,D0258,2024-09,3,4
R032,D0258,2024-10,3,1
R032,D0258,2024-11,3,6
R032,D0258,2024-12,2,6
R033,D0259,2024-01,7,0
R033,D0259,2024-02,5,4
R033,D0259,2024-03,8,2
R033,D0259,2024-04,9,0
R033,D0259,2024-05,10,7
R033,D0259,2024-06,11,14
R033,D0259,2024-07,5,9
R033,D0259,2024-08,6,6
R033,D0259,2024-09,8,24
R033,D0259,2024-10,7,11
R033,D0259,2024-11,5,0
R033,D0259,2024-12,8,6
R037,D0260,2024-01,6,16
R037,D0260,2024-02,8,11
R037,D0260,2024-03,8,23
R037,D0260,2024-04,7,9
R037,D0260,2024-05,2,3
R037,D0260,2024-06,5,4
R037,D0260,2024-07,4,8
R037,D0260,2024-08,4,11
R037,D0260,2024-09,9,13
R037,D0260,2024-10,2,1
R037,D0260,2024-11,7,7
R037,D0260,2024-12,5,0
R039,D0261,2024-01,3,8
R039,D0261,2024-02,2,4
R039,D0261,2024-03,3,6
R039,D0261,2024-04,4,6
R039,D0261,2024-05,1,3
R039,D0261,2024-06,8,10
R039,D0261,2024-07,3,3
R039,D0261,2024-08,4,2
R039,D0261,2024-09,4,9
R039,D0261,2024-10,2,4
R039,D0261,2024-11,4,7
R039,D0261,2024-12,3,6
R021,D0262,2024-01,2,6
R021,D0262,2024-02,0,0
R021,D0262,2024-03,3,7
R021,D0262,2024-04,3,5
R021,D0262,2024-05,2,0
R021,D0262,2024-06,4,9
R021,D0262,2024-07,1,1
R021,D0262,2024-08,2,0
R021,D0262,2024-09,1,3
R021,D0262,2024-10,2,2
R021,D0262,2024-11,0,0
R021,D0262,2024-12,1,3
R038,D0263,2024-01,5,4
R038,D0263,2024-02,1,0
R038,D0263,2024-03,4,11
R038,D0263,2024-04,4,8
R038,D0263,2024-05,4,1
R038,D0263,2024-06,4,11
R038,D0263,2024-07,4,4
R038,D0263,2024-08,3,5
R038,D0263,2024-09,2,6
R038,D0263,2024-10,2,4
R038,D0263,2024-11,2,4
R038,D0263,2024-12,2,6
R030,D0264,2024-01,1,1
R030,D0264,2024-02,1,0
R030,D0264,2024-03,1,1
R030,D0264,2024-04,4,0
R030,D0264,2024-05,4,11
R030,D0264,2024-06,1,2
R030,D0264,2024-07,0,0
R030,D0264,2024-08,5,8
R030,D0264,2024-09,2,6
R030,D0264,2024-10,3,1
R030,D0264,2024-11,2,4
R030,D0264,2024-12,1,0
R036,D0265,2024-01,2,5
R036,D0265,2024-02,5,8
R036,D0265,2024-03,3,2
R036,D0265,2024-04,1,0
R036,D0265,2024-05,3,6
R036,D0265,2024-06,1,0
R036,D0265,2024-07,3,0
R036,D0265,2024-08,2,0
R036,D0265,2024-09,1,2
R036,D0265,2024-10,2,1
R036,D0265,2024-11,4,7
R036,D0265,2024-12,1,3
R043,D0266,2024-01,5,10
R043,D0266,2024-02,3,1
R043,D0266,2024-03,4,2
R043,D0266,2024-04,3,0
R043,D0266,2024-05,3,0
R043,D0266,2024-06,3,8
R043,D0266,2024-07,3,1
R043,D0266,2024-08,2,3
R043,D0266,2024-09,3,0
R043,D0266,2024-10,5,9
R043,D0266,2024-11,4,4
R043,D0266,2024-12,3,7
R044,D0267,2024-01,5,0
R044,D0267,2024-02,3,2
R044,D0267,2024-03,3,8
R044,D0267,2024-04,5,13
R044,D0267,2024-05,4,4
R044,D0267,2024-06,2,6
R044,D0267,2024-07,2,0
R044,D0267,2024-08,9,7
R044,D0267,2024-09,4,1
R044,D0267,2024-10,0,0
R044,D0267,2024-11,6,9
R044,D0267,2024-12,3,8
R035,D0268,2024-01,3,9
R035,D0268,2024-02,4,8
R035,D0268,2024-03,3,4
R035,D0268,2024-04,3,2
R035,D0268,2024-05,2,4
R035,D0268,2024-06,3,6
R035,D0268,2024-07,2,6
R035,D0268,2024-08,3,6
R035,D0268,2024-09,3,3
R035,D0268,2024-10,4,0
R035,D0268,2024-11,2,2
R035,D0268,2024-12,1,1
R003,D0269,2024-01,6,4
R003,D0269,2024-02,4,3
R003,D0269,2024-03,6,14
R003,D0269,2024-04,8,21
R003,D0269,2024-05,5,10
R003,D0269,2024-06,1,3
R003,D0269,2024-07,5,9
R003,D0269,2024-08,2,1
R003,D0269,2024-09,1,2
R003,D0269,2024-10,5,3
R003,D0269,2024-11,9,26
R003,D0269,2024-12,8,15
R048,D0270,2024-01,1,0
R048,D0270,2024-02,7,1
R048,D0270,2024-03,8,10
R048,D0270,2024-04,5,5
R048,D0270,2024-05,7,5
R048,D0270,2024-06,1,2
R048,D0270,2024-07,3,8
R048,D0270,2024-08,8,2
R048,D0270,2024-09,3,4
R048,D0270,2024-10,9,4
R048,D0270,2024-11,6,13
R048,D0270,2024-12,5,3
R053,D0271,2024-01,2,6
R053,D0271,2024-02,7,9
R053,D0271,2024-03,4,6
R053,D0271,2024-04,2,5
R053,D0271,2024-05,6,15
R053,D0271,2024-06,4,0
R053,D0271,2024-07,2,1
R053,D0271,2024-08,1,1
R053,D0271,2024-09,1,2
R053,D0271,2024-10,1,0
R053,D0271,2024-11,2,0
R053,D0271,2024-12,0,0
R033,D0272,2024-01,6,1
R033,D0272,2024-02,4,5
R033,D0272,2024-03,2,1
R033,D0272,2024-04,3,0
R033,D0272,2024-05,4,6
R033,D0272,2024-06,0,0
R033,D0272,2024-07,2,3
R033,D0272,2024-08,5,2
R033,D0272,2024-09,4,0
R033,D0272,2024-10,1,0
R033,D0272,2024-11,1,3
R033,D0272,2024-12,3,9
R027,D0273,2024-01,2,5
R027,D0273,2024-02,3,8
R027,D0273,2024-03,4,11
R027,D0273,2024-04,3,3
R027,D0273,2024-05,2,2
R027,D0273,2024-06,0,0
R027,D0273,2024-07,2,2
R027,D0273,2024-08,1,3
R027,D0273,2024-09,0,0
R027,D0273,2024-10,0,0
R027,D0273,2024-11,0,0
R027,D0273,2024-12,1,1
R009,D0274,2024-01,4,8
R009,D0274,2024-02,10,3
R009,D0274,2024-03,5,14
R009,D0274,2024-04,2,4
R009,D0274,2024-05,3,8
R009,D0274,2024-06,5,15
R009,D0274,2024-07,2,4
R009,D0274,2024-08,3,7
R009,D0274,2024-09,4,3
R009,D0274,2024-10,1,3
R009,D0274,2024-11,3,2
R009,D0274,2024-12,8,19
R025,D0275,2024-01,11,13
R025,D0275,2024-02,6,15
R025,D0275,2024-03,8,8
R025,D0275,2024-04,7,7
R025,D0275,2024-05,0,0
R025,D0275,2024-06,1,3
R025,D0275,2024-07,3,1
R025,D0275,2024-08,3,3
R025,D0275,2024-09,5,13
R025,D0275,2024-10,2,1
R025,D0275,2024-11,3,6
R025,D0275,2024-12,3,9
R029,D0276,2024-01,4,7
R029,D0276,2024-02,1,0
R029,D0276,2024-03,1,0
R029,D0276,2024-04,2,4
R029,D0276,2024-05,1,0
R029,D0276,2024-06,4,9
R029,D0276,2024-07,3,7
R029,D0276,2024-08,2,6
R029,D0276,2024-09,1,3
R029,D0276,2024-10,5,13
R029,D0276,2024-11,2,3
R029,D0276,2024-12,1,3
R039,D0277,2024-01,3,0
R039,D0277,2024-02,0,0
R039,D0277,2024-03,2,0
R039,D0277,2024-04,2,2
R039,D0277,2024-05,3,1
R039,D0277,2024-06,4,0
R039,D0277,2024-07,0,0
R039,D0277,2024-08,1,1
R039,D0277,2024-09,2,6
R039,D0277,2024-10,1,2
R039,D0277,2024-11,11,20
R039,D0277,2024-12,0,0
R028,D0278,2024-01,5,1
R028,D0278,2024-02,4,5
R028,D0278,2024-03,3,6
R028,D0278,2024-04,2,4
R028,D0278,2024-05,2,0
R028,D0278,2024-06,3,1
R028,D0278,2024-07,0,0
R028,D0278,2024-08,1,1
R028,D0278,2024-09,1,3
R028,D0278,2024-10,2,1
R028,D0278,2024-11,1,2
R028,D0278,2024-12,1,0
R007,D0279,2024-01,2,0
R007,D0279,2024-02,2,5
R007,D0279,2024-03,4,3
R007,D0279,2024-04,3,3
R007,D0279,2024-05,1,0
R007,D0279,2024-06,6,18
R007,D0279,2024-07,2,2
R007,D0279,2024-08,3,7
R007,D0279,2024-09,6,5
R007,D0279,2024-10,0,0
R007,D0279,2024-11,4,3
R007,D0279,2024-12,3,5
R005,D0280,2024-01,4,10
R005,D0280,2024-02,0,0
R005,D0280,2024-03,5,10
R005,D0280,2024-04,2,5
R005,D0280,2024-05,2,6
R005,D0280,2024-06,5,1
R005,D0280,2024-07,1,0
R005,D0280,2024-08,2,1
R005,D0280,2024-09,1,1
R005,D0280,2024-10,6,1
R005,D0280,2024-11,5,3
R005,D0280,2024-12,4,11
R029,D0281,2024-01,4,9
R029,D0281,2024-02,1,1
R029,D0281,2024-03,4,10
R029,D0281,2024-04,3,5
R029,D0281,2024-05,3,8
R029,D0281,2024-06,2,4
R029,D0281,2024-07,5,13
R029,D0281,2024-08,5,11
R029,D0281,2024-09,5,9
R029,D0281,2024-10,2,1
R029,D0281,2024-11,4,11
R029,D0281,2024-12,7,10
R036,D0282,2024-01,1,0
R036,D0282,2024-02,3,5
R036,D0282,2024-03,2,4
R036,D0282,2024-04,2,1
R036,D0282,2024-05,1,1
R036,D0282,2024-06,0,0
R036,D0282,2024-07,1,0
R036,D0282,2024-08,0,0
R036,D0282,2024-09,4,7
R036,D0282,2024-10,0,0
R036,D0282,2024-11,0,0
R036,D0282,2024-12,2,0
R047,D0283,2024-01,0,0
R047,D0283,2024-02,0,0
R047,D0283,2024-03,0,0
R047,D0283,2024-04,1,3
R047,D0283,2024-05,0,0
R047,D0283,2024-06,0,0
R047,D0283,2024-07,0,0
R047,D0283,2024-08,2,2
R047,D0283,2024-09,1,0
R047,D0283,2024-10,0,0
R047,D0283,2024-11,2,0
R047,D0283,2024-12,0,0
R048,D0284,2024-01,4,8
R048,D0284,2024-02,1,2
R048,D0284,2024-03,1,2
R048,D0284,2024-04,4,12
R048,D0284,2024-05,4,3
R048,D0284,2024-06,2,1
R048,D0284,2024-07,1,1
R048,D0284,2024-08,5,7
R048,D0284,2024-09,3,4
R048,D0284,2024-10,5,13
R048,D0284,2024-11,2,5
R048,D0284,2024-12,2,2
R034,D0285,2024-01,1,3
R034,D0285,2024-02,2,5
R034,D0285,2024-03,2,1
R034,D0285,2024-04,5,1
R034,D0285,2024-05,1,2
R034,D0285,2024-06,5,3
R034,D0285,2024-07,5,6
R034,D0285,2024-08,3,7
R034,D0285,2024-09,4,9
R034,D0285,2024-10,2,1
R034,D0285,2024-11,3,8
R034,D0285,2024-12,6,0
R011,D0286,2024-01,4,10
R011,D0286,2024-02,3,6
R011,D0286,2024-03,1,0
R011,D0286,2024-04,1,2
R011,D0286,2024-05,1,3
R011,D0286,2024-06,2,5
R011,D0286,2024-07,6,6
R011,D0286,2024-08,0,0
R011,D0286,2024-09,3,3
R011,D0286,2024-10,1,2
R011,D0286,2024-11,0,0
R011,D0286,2024-12,1,0
R048,D0287,2024-01,0,0
R048,D0287,2024-02,0,0
R048,D0287,2024-03,0,0
R048,D0287,2024-04,0,0
R048,D0287,2024-05,0,0
R048,D0287,2024-06,0,0
R048,D0287,2024-07,0,0
R048,D0287,2024-08,0,0
R048,D0287,2024-09,0,0
R048,D0287,2024-10,0,0
R048,D0287,2024-11,1,0
R048,D0287,2024-12,0,0
R034,D0288,2024-01,0,0
R034,D0288,2024-02,0,0
R034,D0288,2024-03,1,2
R034,D0288,2024-04,0,0
R034,D0288,2024-05,0,0
R034,D0288,2024-06,0,0
R034,D0288,2024-07,0,0
R034,D0288,2024-08,1,3
R034,D0288,2024-09,1,2
R034,D0288,2024-10,0,0
R034,D0288,2024-11,1,0
R034,D0288,2024-12,0,0
R046,D0289,2024-01,6,1
R046,D0289,2024-02,4,3
R046,D0289,2024-03,3,1
R046,D0289,2024-04,1,2
R046,D0289,2024-05,3,1
R046,D0289,2024-06,2,5
R046,D0289,2024-07,5,6
R046,D0289,2024-08,8,18
R046,D0289,2024-09,3,2
R046,D0289,2024-10,2,3
R046,D0289,2024-11,2,5
R046,D0289,2024-12,2,2
R042,D0290,2024-01,3,4
R042,D0290,2024-02,4,0
R042,D0290,2024-03,4,6
R042,D0290,2024-04,6,18
R042,D0290,2024-05,7,17
R042,D0290,2024-06,4,3
R042,D0290,2024-07,3,8
R042,D0290,2024-08,2,4
R042,D0290,2024-09,4,8
R042,D0290,2024-10,4,8
R042,D0290,2024-11,2,3
R042,D0290,2024-12,4,10
R022,D0291,2024-01,4,4
R022,D0291,2024-02,1,3
R022,D0291,2024-03,2,0
R022,D0291,2024-04,5,0
R022,D0291,2024-05,3,8
R022,D0291,2024-06,2,0
R022,D0291,2024-07,0,0
R022,D0291,2024-08,2,0
R022,D0291,2024-09,2,1
R022,D0291,2024-10,3,7
R022,D0291,2024-11,1,2
